"","message","created_time","id","likes","comments","type","message_wc","pageLikes","pageTalkingAbout","likes10","hour","dow","message_wc2"
"infoDataTemp","hi all.....
we really do have April showers!!!!
Be brave & face the rain,  come & have some hot food and a tipple to get you warm :)","2012-04-19T17:07:48+0000","106193507918_10150694602597919","5","0","status","27","472","16","1","17","Thu","729"
"infoDataTemp","LOCKSTOCK CHARITY EVENT 4TH YEAR RUNNING, ALL DAY FAMILIY FUN WITH LIVE BANDS, RAFFLE PRIZES, BBQ, FACE PAINTING, BOUNCY CASTLE AND BEST OF ALL PLENTY OF REFRESHMENTS FOR ALL TO ENJOY..... CHECK OUR EVENTS PAGE FOR FURTHER DETAILS","2012-03-27T20:36:29+0000","106193507918_10150641042422919","4","0","status","38","472","16","1","20","Tue","1444"
"infoDataTemp","LOCKSTOCK 2012","2012-03-27T20:25:15+0000","106193507918_10150641025767919","0","0","status","2","472","16","0","20","Tue","4"
"infoDataTemp","******************LIVE MUSIC*****************
dates have been released pray for no rain & enjoy some lovely summer evenings with the sound of local bands","2012-03-17T12:13:29+0000","106193507918_10150621023222919","1","0","status","21","472","16","1","12","Sat","441"
"infoDataTemp","Exciting New Menu Launch on the 20th!!","2012-03-17T12:11:08+0000","106193507918_10150621020232919","0","0","status","7","472","16","0","12","Sat","49"
"infoDataTemp","Happy St Patrick's Day Peeps!!
Get Down to the Lock Keeper & have a guniess, It's tradition!!!","2012-03-17T12:04:10+0000","106193507918_10150621012082919","0","0","status","16","472","16","0","12","Sat","256"
"infoDataTemp","Well what an absolutley fantastic weekend we had at the lock keeper, playing host to the wedding of Mr & Mrs Taylor, fabulous time had by all.......","2012-02-20T01:15:24+0000","106193507918_10150571482027919","3","0","status","27","472","16","1","01","Mon","729"
"infoDataTemp","Live Music back in the spring, have a look at our website for the dates, and keep this years Lock Stock Charity event in your diary, Sunday 19th August!!!","2012-02-15T18:33:08+0000","106193507918_10150561695212919","2","0","status","29","472","16","1","18","Wed","841"
"infoDataTemp","Check out our website www.lockkeeperbristol.com ","2012-02-15T18:31:38+0000","106193507918_173954429382115","0","0","link","5","472","16","0","18","Wed","25"
"infoDataTemp","Don't forget all those yummy mummy's out there that will need spoiling on MOTHERS DAY <3 To avoid disappointment BOOK NOW","2012-01-31T06:09:42+0000","106193507918_10150525290602919","0","0","status","21","472","16","0","06","Tue","441"
"infoDataTemp","Right fellas!!!!!!
Valentines is around the corner, treat that special someone to a lovely meal
3 courses & a glass of prosecco £40 a couple
<3 <3 <3","2012-01-26T20:22:45+0000","106193507918_10150514750022919","0","0","status","25","472","16","0","20","Thu","625"
"infoDataTemp","A Glass of Prosecco
***
Cream of Tomato Soup
Smoked Cheese and Caramelised Onion Tart, served with Tomato Chutney
Chicken Liver and Poached Egg Salad with Raspberry Dressing
***
Braised Shoulder of Lamb, with Rosemary and Garlic crushed New Potatoes, Fresh Mint and Cranberry Jus
Paupiette of Plaice, filled with Spinach and Salmon Mousse, served with Pomme Anna, and a Hollandaise sauce
Baked Aubergine filled with African Spiced Lentils, served with Salad and Tzatziki
Poached Fillet of Chicken, served with Vegetable Stew, and Lemon and Herb Dumplings
***
Banana and Toffee Pancakes
Marbled Chocolate Cheese Cake
Strawberries and Clotted Cream Short Bread
Chocolate ‘Plate’ for 2...Chocolate Truffles, White Chocolate and Raspberry Crème Brulee, Chocolate and Cointreau Mille Feuille

£40 per Couple","2012-01-26T20:19:46+0000","106193507918_10150514743957919","4","1","status","106","472","16","1","20","Thu","11236"
"infoDataTemp","Plus starting monday we have a New Lunch Offer
Selected Meals for just £5.50!!!!","2012-01-07T10:48:32+0000","106193507918_10150474226212919","0","0","status","13","472","16","0","10","Sat","169"
"infoDataTemp","Dine with Wine is back!!!!!
Download your vouchers and come along,
Sunday from 6pm till thursday, 2 Main Courses & a bottle of House Wine £25!!!","2012-01-07T10:47:54+0000","106193507918_10150474225757919","0","0","status","24","472","16","0","10","Sat","576"
"infoDataTemp","New Year's Eve 2011","2012-01-01T23:26:50+0000","106193507918_10150463246647919","3","4","photo","4","472","16","1","23","Sun","16"
"infoDataTemp","Cracking Christmas Day we all had xxx","2011-12-30T18:42:34+0000","106193507918_10150459133787919","1","0","status","7","472","16","1","18","Fri","49"
"infoDataTemp","The next 200 likes (beyond 1003) GET A FREE DRINK at The Kings Arms to celebrate it's opening! Tell your mates!! Just like our page and email victoria@memointeractive.com to redeem!","2011-10-19T09:25:40+0000","190201820919_165098426913450","3","0","link","30","88","7","1","09","Wed","900"
"infoDataTemp","Happy Friday All!  As you may well have seen, The Kings Arms is under-going a transformation and is being re-opened by Geronimo Inns next Tuesday!  So so exciting!  Check out My local's a Geronimo Pub page for ways to win tickets to the launch party on the 25th Oct!","2011-10-14T10:15:24+0000","190201820919_187843381292288","1","0","link","52","88","7","1","10","Fri","2704"
"infoDataTemp","We're now on Twitter, follow us for all the latest info.","2010-07-26T11:32:54+0000","190201820919_146710762011559","0","0","status","11","88","7","0","11","Mon","121"
"infoDataTemp","Guys we have limited number of seats left to book for 17th March. Email us today or give us a call to reserve your table. Don't forget we have all 3 Six Nations matches, a hog roast from 4pm and live music from The LoudHailers from 7:30pm. It's going to be an awesome day you won't want to miss!..","2012-03-11T17:10:02+0000","167616527814_10150615599207815","0","0","status","59","162","3","0","17","Sun","3481"
"infoDataTemp","Saturday March 17th - Boy do we have a day in store for you lucky people! The final 3 Six Nations matches, with England v Ireland at 5pm..... A Hog Roast from 4pm..... Live Music from 'The LoudHailers' from 7:30pm and plenty of fund-raising activity for the 'Cots for Tots' appeal.  You will not want to miss this!!","2012-03-01T15:46:20+0000","167616527814_10150596871242815","0","0","status","59","162","3","0","15","Thu","3481"
"infoDataTemp","Fantastic day for Sport today guys!!  Man UTD v Liverpool @ 12:45, Italy v England @ 16:00 & France v IReland @ 20:00.  With your favourite tunes inbetween it's really gonna be an awesome day in Horts today!!  And don't forget, buy any of our gourmet burgers or stone-baked pizzas and get another for just £5!  See you later!! :)","2012-02-11T10:27:24+0000","167616527814_10150554712957815","0","0","status","64","162","3","0","10","Sat","4096"
"infoDataTemp","Hey Guys,
Karaoke tonight!!!! dont miss out on our free shot experience. 
Thursday nites after work are memorable for you and others. kick off your weekend with a bang!

8pm - Till Late 

Dont miss it !!!","2012-02-09T16:07:18+0000","167616527814_10150550152397815","0","0","status","35","162","3","0","16","Thu","1225"
"infoDataTemp","Woohoooo, we're finally getting our business page up and running! Watch this space for really exciting stuff. About us. Great.","2011-04-27T11:41:01+0000","160807040621151_197092073659314","5","1","status","20","72","23","1","11","Wed","400"
"infoDataTemp","Well ladies and gentlemen, the end of an era has come !, in 12 days time, i will be working my very last shift at the Vaults, so if i have served you allot over the last three years come in and have a pint or five !!, the hat man will be leaving the building........ Thank Y'Ver Much !!!","2010-08-01T09:33:49+0000","36032334017_139264866104697","1","1","status","60","136","6","1","09","Sun","3600"
"infoDataTemp","We need anyone with any photos taken at The Vaults to upload and tag as apropriate please !!","2010-07-13T12:53:20+0000","36032334017_102107639843323","0","1","status","18","136","6","0","12","Tue","324"
"infoDataTemp","England v Slovenia","2010-06-21T17:58:21+0000","117619418282181_117633808280742","0","0","status","3","23","0","0","17","Mon","9"
"infoDataTemp","morning campers!!!! see you for lunch!!!!!","2012-04-23T08:12:15+0000","105673019493970_343946345666635","0","0","status","6","464","81","0","08","Mon","36"
"infoDataTemp","How do you plan on spendnig the rest of your weekend? Perhaps it's best to visit the Duke?!","2012-04-22T19:29:50+0000","105673019493970_343584859036117","1","2","status","18","464","81","1","19","Sun","324"
"infoDataTemp","Jizzle around for the Jubilee! Pop in to find out whats going on!","2012-04-22T10:19:51+0000","105673019493970_343317699062833","0","0","status","13","464","81","0","10","Sun","169"
"infoDataTemp","Lovin' all our fans! Lookin' Gorgeous!! ;-)","2012-04-21T21:23:35+0000","105673019493970_343018609092742","1","0","status","7","464","81","1","21","Sat","49"
"infoDataTemp","Like the Duke now and come and claim a complimentary Grey Goose Bloody Mary :)","2012-04-21T11:17:55+0000","105673019493970_342697402458196","3","1","status","15","464","81","1","11","Sat","225"
"infoDataTemp","Hey!! Happy weekend.... If you haven't tried our new menu perhaps today is the day, it's fab!! (If we don't say so ourselves). See you in a bit.......","2012-04-21T11:16:26+0000","105673019493970_342696969124906","0","0","status","28","464","81","0","11","Sat","784"
"infoDataTemp","Whoever is sober enough still, come and see Big Chief outside for a free be ;-)","2012-04-20T22:16:09+0000","105673019493970_342404275820842","2","2","status","16","464","81","1","22","Fri","256"
"infoDataTemp","thats in 10mins if your paying attention!!!!","2012-04-20T20:48:15+0000","105673019493970_342361112491825","1","0","status","7","464","81","1","20","Fri","49"
"infoDataTemp","anyone paying attention????  be the first to show me this post at 10pm and I will buy you a drink!!  Ask for Neil outside!!!!","2012-04-20T20:47:38+0000","105673019493970_342360815825188","1","0","status","26","464","81","1","20","Fri","676"
"infoDataTemp","Hey Guys its Friday - HORRAAAYYYYYY!!!!!!

Join us tonight for 2 for 1 cocktails between 6 and 7pm

All Night Pina Coladas and Melon Balls - Buy 2 and Nachos for only £12.95!!!! All night Pina Coladas and Melon Balls are only £4.65!!!

See you later!!!","2012-04-20T12:55:44+0000","105673019493970_342112592516677","0","0","status","43","464","81","0","12","Fri","1849"
"infoDataTemp","sun is shining long may it last!!!  see you tonight","2012-04-20T08:40:25+0000","105673019493970_342025805858689","2","1","status","11","464","81","1","08","Fri","121"
"infoDataTemp","Hi Mark thanks for becoming a fan of the Duke are you comng in tonight to claim your free shooter?? Neil","2012-04-19T15:49:13+0000","105673019493970_341522122575724","0","2","status","21","464","81","0","15","Thu","441"
"infoDataTemp","I know its raining but do you need an excuse to come out to play?  if so free shooter to new fans of the Duke tonight!!!","2012-04-19T13:46:03+0000","105673019493970_341452832582653","1","1","status","27","464","81","1","13","Thu","729"
"infoDataTemp","Hi Ravi thanks for becoming a fan of the Duke are you comng in tonight to claim your free shooter?? Neil","2012-04-19T13:41:58+0000","105673019493970_341451062582830","1","2","status","21","464","81","1","13","Thu","441"
"infoDataTemp","Become a fan tonight and get a free shooter.  Also the first to show me this post will receive a round of drinks for 4, ill be outside controlling the masses at 9pm see you then!  Neil","2012-04-19T06:15:08+0000","105673019493970_341303109264292","1","2","status","39","464","81","1","06","Thu","1521"
"infoDataTemp","April showers!!!!  well you better book in for your Perfect Sunday Roast then!!!!","2012-04-19T06:12:49+0000","105673019493970_341302445931025","0","0","status","14","464","81","0","06","Thu","196"
"infoDataTemp","Join us tomorrow night for a wonderful meal in the restaurant, give us a call tonight or during the day to book!

Also we will be starting Free Shots again, so get your mates involved and we will start the weekend!","2012-04-18T21:21:25+0000","105673019493970_341066192621317","0","0","status","40","464","81","0","21","Wed","1600"
